"district","school","pga","soil","building","type","built"
"Seattle","Hawthorne Elementary",60.58,"Very Dense Soil and Soft Rock","Main Building","Permanent",1989
"Seattle","Hazel Wolf K-8",52.04,"Very Dense Soil and Soft Rock","Main Building","Permanent",1926
"Seattle","Highland Park Elementary",65.56,"Very Dense Soil and Soft Rock","Main Building","Permanent",1999
"Seattle","Hughes Elementary",66.3,"Very Dense Soil and Soft Rock","Main Building","Permanent",1926
"Seattle","Ingraham Int'l High",51.3,"Very Dense Soil and Soft Rock","100 Building Main/Aud","Permanent",1960
"Seattle","Ingraham Int'l High",51.3,"Very Dense Soil and Soft Rock","Concessions","Permanent",2002
"Seattle","Ingraham Int'l High",51.3,"Very Dense Soil and Soft Rock","Stadium","Permanent",2001
"Seattle","Ingraham Int'l High",51.3,"Very Dense Soil and Soft Rock","Storage #1","Permanent",1960
"Seattle","Ingraham Int'l High",51.3,"Very Dense Soil and Soft Rock","Storage #2","Permanent",1960
"Seattle","Ingraham Int'l High",51.3,"Very Dense Soil and Soft Rock","200 Building Business & Science","Permanent",1960
"Seattle","Ingraham Int'l High",51.3,"Very Dense Soil and Soft Rock","300 Building Shop","Permanent",1960
"Seattle","Jane Addams Middle",51.69,"Very Dense Soil/Soft Rock - Firm Soil","Main bldg","Permanent",1948
"Seattle","Jane Addams Middle",51.69,"Very Dense Soil/Soft Rock - Firm Soil","Portable 1","Portable",1995
"Seattle","Jane Addams Middle",51.69,"Very Dense Soil/Soft Rock - Firm Soil","Portable 2","Portable",1995
"Seattle","Jane Addams Middle",51.69,"Very Dense Soil/Soft Rock - Firm Soil","Portable 3","Portable",1995
"Seattle","Jane Addams Middle",51.69,"Very Dense Soil/Soft Rock - Firm Soil","Portable 4","Portable",1995
"Seattle","John Hay Elementary",54.36,"Very Dense Soil and Soft Rock","Main Building","Permanent",1988
"Seattle","John Hay Elementary",54.36,"Very Dense Soil and Soft Rock","Portable 1","Portable",1995
"Seattle","John Hay Elementary",54.36,"Very Dense Soil and Soft Rock","Portable 2","Portable",1995
"Seattle","John Hay Elementary",54.36,"Very Dense Soil and Soft Rock","Portable 3","Portable",1995
"Seattle","John Hay Elementary",54.36,"Very Dense Soil and Soft Rock","Portable 4","Portable",1995
"Seattle","John Muir Elementary",59.61,"Very Dense Soil and Soft Rock","Main Building","Permanent",1991
"Seattle","John Muir Elementary",59.61,"Very Dense Soil and Soft Rock","Portable 1","Portable",1995
"Seattle","John Muir Elementary",59.61,"Very Dense Soil and Soft Rock","portable 2","Portable",2014
"Seattle","John Rogers Elementary",49.15,"Firm Soil - Soft Soil","Main Building","Permanent",1955
"Seattle","John Rogers Elementary",49.15,"Firm Soil - Soft Soil","Portable 1","Portable",1986
"Seattle","John Rogers Elementary",49.15,"Firm Soil - Soft Soil","Portable 2","Portable",2013
"Seattle","John Rogers Elementary",49.15,"Firm Soil - Soft Soil","Portable 3","Portable",2013
"Seattle","John Rogers Elementary",49.15,"Firm Soil - Soft Soil","portable 4","Portable",2015
"Seattle","John Rogers Elementary",49.15,"Firm Soil - Soft Soil","portable 5","Portable",2014
"Seattle","John Stanford Int'l Elementary",52.59,"Very Dense Soil and Soft Rock","Main Building","Permanent",1906
"Seattle","Kimball Elementary",59.72,"Very Dense Soil and Soft Rock","Main Building","Permanent",1971
"Seattle","Kimball Elementary",59.72,"Very Dense Soil and Soft Rock","Portable 1","Portable",1995
"Seattle","Kimball Elementary",59.72,"Very Dense Soil and Soft Rock","Portable 2","Portable",1995
"Seattle","Kimball Elementary",59.72,"Very Dense Soil and Soft Rock","Portable 3","Portable",1995
"Seattle","Kimball Elementary",59.72,"Very Dense Soil and Soft Rock","Portable 4","Portable",1995
"Seattle","Kimball Elementary",59.72,"Very Dense Soil and Soft Rock","Portable 5","Portable",1995
"Seattle","Kimball Elementary",59.72,"Very Dense Soil and Soft Rock","Portable 6","Portable",1995
"Seattle","Kimball Elementary",59.72,"Very Dense Soil and Soft Rock","Portable 7","Portable",1995
"Seattle","Kimball Elementary",59.72,"Very Dense Soil and Soft Rock","Portable 8","Portable",1995
"Seattle","Lafayette Elementary",61.31,"Very Dense Soil/Soft Rock - Firm Soil","Main Building","Permanent",1949
"Seattle","Lafayette Elementary",61.31,"Very Dense Soil/Soft Rock - Firm Soil","Portable 27","Portable",1995
"Seattle","Lafayette Elementary",61.31,"Very Dense Soil/Soft Rock - Firm Soil","Portable 30","Portable",1995
"Seattle","Lafayette Elementary",61.31,"Very Dense Soil/Soft Rock - Firm Soil","Portable 31","Portable",1995
"Seattle","Lafayette Elementary",61.31,"Very Dense Soil/Soft Rock - Firm Soil","Portable 32","Portable",1995
"Seattle","Lafayette Elementary",61.31,"Very Dense Soil/Soft Rock - Firm Soil","Portable 33","Portable",1995
"Seattle","Lafayette Elementary",61.31,"Very Dense Soil/Soft Rock - Firm Soil","Portable 34","Portable",1995
"Seattle","Laurelhurst Elementary",52.01,"Very Dense Soil and Soft Rock","Gymnasium","Permanent",1951
"Seattle","Laurelhurst Elementary",52.01,"Very Dense Soil and Soft Rock","Main Building","Permanent",1929
"Seattle","Laurelhurst Elementary",52.01,"Very Dense Soil and Soft Rock","Portable 1","Portable",1995
"Seattle","Laurelhurst Elementary",52.01,"Very Dense Soil and Soft Rock","Portable 2","Portable",1995
"Seattle","Laurelhurst Elementary",52.01,"Very Dense Soil and Soft Rock","Portable 3","Portable",1995
"Seattle","Lawton Elementary",53.68,"Very Dense Soil and Soft Rock","Main Building","Permanent",1990
"Seattle","Leschi Elementary",55.71,"Very Dense Soil/Soft Rock - Firm Soil","Main Building","Permanent",1988
"Seattle","Louisa Boren (STEM)",65.47,"Very Dense Soil/Soft Rock - Firm Soil","Main Building","Permanent",1964
"Seattle","Louisa Boren (STEM)",65.47,"Very Dense Soil/Soft Rock - Firm Soil","port 10","Portable",1997
"Seattle","Louisa Boren (STEM)",65.47,"Very Dense Soil/Soft Rock - Firm Soil","port 2","Portable",2005
"Seattle","Louisa Boren (STEM)",65.47,"Very Dense Soil/Soft Rock - Firm Soil","port 3","Portable",2005
"Seattle","Louisa Boren (STEM)",65.47,"Very Dense Soil/Soft Rock - Firm Soil","port 4","Portable",2005
"Seattle","Louisa Boren (STEM)",65.47,"Very Dense Soil/Soft Rock - Firm Soil","port 5","Portable",1997
"Seattle","Louisa Boren (STEM)",65.47,"Very Dense Soil/Soft Rock - Firm Soil","port 6","Portable",1997
"Seattle","Louisa Boren (STEM)",65.47,"Very Dense Soil/Soft Rock - Firm Soil","port 7","Portable",1997
"Seattle","Louisa Boren (STEM)",65.47,"Very Dense Soil/Soft Rock - Firm Soil","port 8","Portable",1997
"Seattle","Louisa Boren (STEM)",65.47,"Very Dense Soil/Soft Rock - Firm Soil","port 9","Portable",1997
"Seattle","Louisa Boren (STEM)",65.47,"Very Dense Soil/Soft Rock - Firm Soil","portable 1","Portable",2005
"Seattle","Lowell Elementary",54.5,"Very Dense Soil and Soft Rock","Main Building","Permanent",1919
"Seattle","Loyal Heights Elementary",52.67,"Very Dense Soil and Soft Rock","Main Building","Permanent",1931
"Seattle","Loyal Heights Elementary",52.67,"Very Dense Soil and Soft Rock","Portable 1","Portable",1985
"Seattle","Loyal Heights Elementary",52.67,"Very Dense Soil and Soft Rock","Portable 2","Portable",1986
"Seattle","Loyal Heights Elementary",52.67,"Very Dense Soil and Soft Rock","Portable 3","Portable",1987
"Seattle","Loyal Heights Elementary",52.67,"Very Dense Soil and Soft Rock","Portable 4","Portable",1989
"Seattle","Loyal Heights Elementary",52.67,"Very Dense Soil and Soft Rock","Portable 5","Portable",1996
"Seattle","Loyal Heights Elementary",52.67,"Very Dense Soil and Soft Rock","portable 6","Portable",2014
"Seattle","Loyal Heights Elementary",52.67,"Very Dense Soil and Soft Rock","portable 7","Portable",2014
"Seattle","Madison Middle",62.61,"Very Dense Soil/Soft Rock - Firm Soil","Gym Building","Permanent",1972
"Seattle","Madison Middle",62.61,"Very Dense Soil/Soft Rock - Firm Soil","Main Building","Permanent",1929
"Seattle","Madrona K-8",55.09,"Very Dense Soil/Soft Rock - Firm Soil","Main Building","Permanent",1917
"Seattle","Magnolia Elementary",54.71,"Very Dense Soil and Soft Rock","Main Building","Permanent",1927
"Seattle","Mann (Nova) High",55.41,"Very Dense Soil and Soft Rock","Mann (NOVA)","Permanent",1902
"Seattle","Maple Elementary",62.68,"Very Dense Soil and Soft Rock","Building A Main Building","Permanent",1971
"Seattle","Maple Elementary",62.68,"Very Dense Soil and Soft Rock","Building B Gym Building","Permanent",2006
"Seattle","Maple Elementary",62.68,"Very Dense Soil and Soft Rock","Portable 1","Portable",1995
"Seattle","Maple Elementary",62.68,"Very Dense Soil and Soft Rock","Portable 2","Portable",2015
"Seattle","Maple Elementary",62.68,"Very Dense Soil and Soft Rock","Portable 3","Portable",2015
"Seattle","Martin Luther King Junior Elementary School (new)",63.02,"Rock","Main Building","Permanent",1958
"Seattle","Martin Luther King Junior Elementary School (new)",63.02,"Rock","portable","Portable",1995
"Seattle","McClure Middle",54.24,"Very Dense Soil and Soft Rock","Main Building","Permanent",1964
"Seattle","McClure Middle",54.24,"Very Dense Soil and Soft Rock","Portable 1","Portable",1970
"Seattle","McClure Middle",54.24,"Very Dense Soil and Soft Rock","Portable 2","Portable",1970
"Seattle","McDonald Int'l Elementary",52.32,"Very Dense Soil and Soft Rock","Main Bldg","Permanent",1913
"Seattle","McDonald Int'l Elementary",52.32,"Very Dense Soil and Soft Rock","portable","Portable",1995
"Seattle","McDonald Int'l Elementary",52.32,"Very Dense Soil and Soft Rock","portable 4","Portable",2014
"Seattle","McDonald Int'l Elementary",52.32,"Very Dense Soil and Soft Rock","Portable 5","Portable",2014
"Seattle","McGilvra Elementary",53.45,"Very Dense Soil and Soft Rock","Gymnasium","Permanent",1941
"Seattle","McGilvra Elementary",53.45,"Very Dense Soil and Soft Rock","Main Building","Permanent",1913
"Seattle","McGilvra Elementary",53.45,"Very Dense Soil and Soft Rock","Portable 1","Portable",2000
"Seattle","McGilvra Elementary",53.45,"Very Dense Soil and Soft Rock","Portable 2","Portable",2000
"Seattle","Meany Middle",54.54,"Very Dense Soil and Soft Rock","Main Building","Permanent",1955
"Seattle","Mercer Int'l Middle",61.54,"Very Dense Soil and Soft Rock","Portable 401-402","Portable",1989
"Seattle","Mercer Int'l Middle",61.54,"Very Dense Soil and Soft Rock","Building 1","Permanent",1957
"Seattle","Mercer Int'l Middle",61.54,"Very Dense Soil and Soft Rock","Gymnasium Building (Bldg 2)","Permanent",1957
"Seattle","Mercer Int'l Middle",61.54,"Very Dense Soil and Soft Rock","Gym Portable 314","Portable",1989
"Seattle","Mercer Int'l Middle",61.54,"Very Dense Soil and Soft Rock","Portable 315","Portable",1971
"Seattle","Mercer Int'l Middle",61.54,"Very Dense Soil and Soft Rock","Portable 316","Portable",1975
"Seattle","Mercer Int'l Middle",61.54,"Very Dense Soil and Soft Rock","Portable 317","Portable",1975
"Seattle","Mercer Int'l Middle",61.54,"Very Dense Soil and Soft Rock","Portable 402","Portable",1989
"Seattle","Mercer Int'l Middle",61.54,"Very Dense Soil and Soft Rock","Portable 403-404","Portable",1989
"Seattle","Mercer Int'l Middle",61.54,"Very Dense Soil and Soft Rock","Portable 404","Portable",1989
"Seattle","Mercer Int'l Middle",61.54,"Very Dense Soil and Soft Rock","Portable 405","Portable",1989
"Seattle","Montlake Elementary",53.22,"Very Dense Soil and Soft Rock","Main Building","Permanent",1924
"Seattle","Montlake Elementary",53.22,"Very Dense Soil and Soft Rock","Lunchroom Portable","Portable",2001
"Seattle","Montlake Elementary",53.22,"Very Dense Soil and Soft Rock","Portables","Portable",1995
"Seattle","Nathan Hale High",49.18,"Firm Soil - Soft Soil","Storage Building by Grandstands","Permanent",2005
"Seattle","Nathan Hale High",49.18,"Firm Soil - Soft Soil","Grandstands","Permanent",2005
"Seattle","Nathan Hale High",49.18,"Firm Soil - Soft Soil","Concessions","Permanent",2005
"Seattle","Nathan Hale High",49.18,"Firm Soil - Soft Soil","Graphics Publishing Building","Permanent",1963
"Seattle","Nathan Hale High",49.18,"Firm Soil - Soft Soil","Main Building","Permanent",1963
"Seattle","Nathan Hale High",49.18,"Firm Soil - Soft Soil","portable 1-2","Portable",2011
"Seattle","North Beach Elementary",52.74,"Very Dense Soil/Soft Rock - Firm Soil","Main Building","Permanent",1957
"Seattle","North Beach Elementary",52.74,"Very Dense Soil/Soft Rock - Firm Soil","Portable 1","Portable",1994
"Seattle","North Beach Elementary",52.74,"Very Dense Soil/Soft Rock - Firm Soil","Portable 2","Portable",2010
"Seattle","North Beach Elementary",52.74,"Very Dense Soil/Soft Rock - Firm Soil","Portable 3","Portable",2010
"Seattle","North Beach Elementary",52.74,"Very Dense Soil/Soft Rock - Firm Soil","Portable 4","Portable",2011
"Seattle","North Beach Elementary",52.74,"Very Dense Soil/Soft Rock - Firm Soil","portable 5","Portable",1995
"Seattle","Northgate Elementary",51.35,"Very Dense Soil and Soft Rock","Portable 3","Portable",2009
"Seattle","Northgate Elementary",51.35,"Very Dense Soil and Soft Rock","Main Building","Permanent",1955
"Seattle","Northgate Elementary",51.35,"Very Dense Soil and Soft Rock","Portable 1","Portable",1993
"Seattle","Northgate Elementary",51.35,"Very Dense Soil and Soft Rock","Portable 2","Portable",2009
"Seattle","North Queen Anne Elementary",53.5,"Rock - Very Dense Soil/Soft Rock","Main Bldg","Permanent",1914
"Seattle","Olympic View Elementary",51.44,"Very Dense Soil and Soft Rock","Portable 3","Portable",1995
"Seattle","Olympic View Elementary",51.44,"Very Dense Soil and Soft Rock","Main Building","Permanent",1989
"Seattle","Olympic View Elementary",51.44,"Very Dense Soil and Soft Rock","Portable 1","Portable",1995
"Seattle","Olympic View Elementary",51.44,"Very Dense Soil and Soft Rock","Portable 2","Portable",1995
"Seattle","Queen Anne (John Hay) Elementary",53.93,"Very Dense Soil and Soft Rock","Main Building (brick)","Permanent",1922
"Seattle","Queen Anne (John Hay) Elementary",53.93,"Very Dense Soil and Soft Rock","Secondary Building (wood)","Permanent",1903
"Seattle","Queen Anne (John Hay) Elementary",53.93,"Very Dense Soil and Soft Rock","Portable 19","Portable",1995
"Seattle","Queen Anne (John Hay) Elementary",53.93,"Very Dense Soil and Soft Rock","Portable 21","Portable",1995
"Seattle","Queen Anne (John Hay) Elementary",53.93,"Very Dense Soil and Soft Rock","Portable 22","Portable",1995
"Seattle","Queen Anne (John Hay) Elementary",53.93,"Very Dense Soil and Soft Rock","Portable 23","Portable",1995
"Seattle","Queen Anne (John Hay) Elementary",53.93,"Very Dense Soil and Soft Rock","Portable 24","Portable",1995
"Seattle","Rainier Beach High",62.97,"Very Dense Soil and Soft Rock","Performing Arts Center","Permanent",1961
"Seattle","Rainier Beach High",62.97,"Very Dense Soil and Soft Rock","Auto Shop","Permanent",1967
"Seattle","Rainier Beach High",62.97,"Very Dense Soil and Soft Rock","Concessions","Permanent",2001
"Seattle","Rainier Beach High",62.97,"Very Dense Soil and Soft Rock","Grandstand","Permanent",2001
"Seattle","Rainier Beach High",62.97,"Very Dense Soil and Soft Rock","Main Building","Permanent",1961
"Seattle","Rainier Beach High",62.97,"Very Dense Soil and Soft Rock","Voc/Tech Bldg","Permanent",1967
"Seattle","Rainier Beach High",62.97,"Very Dense Soil and Soft Rock","Portable 1","Portable",1971
"Seattle","Rainier Beach High",62.97,"Very Dense Soil and Soft Rock","Portable 2","Portable",1971
"Seattle","Rainier View Elementary",63.16,"Very Dense Soil/Soft Rock - Firm Soil","Main Building","Permanent",1961
"Seattle","Roosevelt High",51.95,"Very Dense Soil and Soft Rock","Main Building","Permanent",1922
"Seattle","Roxhill Elementary",66.46,"Very Dense Soil/Soft Rock - Firm Soil","Main Building","Permanent",1957
"Seattle","Roxhill Elementary",66.46,"Very Dense Soil/Soft Rock - Firm Soil","Portable 1","Portable",1990
"Seattle","Roxhill Elementary",66.46,"Very Dense Soil/Soft Rock - Firm Soil","Portable 19-20","Portable",2010
"Seattle","Roxhill Elementary",66.46,"Very Dense Soil/Soft Rock - Firm Soil","Portable 2-3","Portable",1992
"Seattle","Roxhill Elementary",66.46,"Very Dense Soil/Soft Rock - Firm Soil","Portable 4 (Headstart)","Portable",2003
"Seattle","Sacajawea Elementary",51.3,"Rock - Very Dense Soil/Soft Rock","Portable 1","Portable",1986
"Seattle","Sacajawea Elementary",51.3,"Rock - Very Dense Soil/Soft Rock","Portable 6","Portable",1986
"Seattle","Sacajawea Elementary",51.3,"Rock - Very Dense Soil/Soft Rock","Main Building","Permanent",1959
"Seattle","Sacajawea Elementary",51.3,"Rock - Very Dense Soil/Soft Rock","Portable 2","Portable",1986
"Seattle","Sacajawea Elementary",51.3,"Rock - Very Dense Soil/Soft Rock","Portable 3","Portable",2012
"Seattle","Sacajawea Elementary",51.3,"Rock - Very Dense Soil/Soft Rock","Portable 4","Portable",2014
"Seattle","Salmon Bay K-8",52.86,"Very Dense Soil and Soft Rock","Main Building","Permanent",1930
"Seattle","Sand Point Elementary",52.12,"Very Dense Soil/Soft Rock - Firm Soil","Portable 3","Portable",1995
"Seattle","Sand Point Elementary",52.12,"Very Dense Soil/Soft Rock - Firm Soil","Main Building","Permanent",1957
